EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-03-2026
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station HUNGARY, SZEGED KULTERULET (STAID: 851).
Blended and updated with sources: 259492 152448 912982 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
259492,20220227,   24,    0
259492,20220228,   -2,    0
259492,20220301,  -21,    0
259492,20220302,  -37,    0
259492,20220303,  -39,    0
259492,20220304,   -4,    0
259492,20220305,  -53,    0
259492,20220306,  -30,    0
259492,20220307,  -33,    0
259492,20220308,  -14,    0
259492,20220309,  -44,    0
259492,20220310,   -2,    0
259492,20220311,  -58,    0
259492,20220312,  -83,    0
259492,20220313,  -82,    0
259492,20220314,  -76,    0
259492,20220315,  -22,    0
259492,20220316,   48,    0
259492,20220317,   -2,    0
259492,20220318,  -21,    0
259492,20220319,  -57,    0
259492,20220320,  -35,    0
259492,20220321,  -67,    0
259492,20220322,  -28,    0
259492,20220323,  -16,    0
259492,20220324,    5,    0
259492,20220325,    6,    0
259492,20220326,   -3,    0
259492,20220327,   60,    0
259492,20220328,   -5,    0
259492,20220329,   32,    0
259492,20220330,   44,    0
259492,20220331,  100,    0
259492,20220401,   83,    0
259492,20220402,   22,    0
259492,20220403,    7,    0
259492,20220404,  -22,    0
259492,20220405,  -14,    0
259492,20220406,   15,    0
259492,20220407,  104,    0
259492,20220408,   45,    0
259492,20220409,   80,    0
259492,20220410,   36,    0
259492,20220411,   12,    0
259492,20220412,  -18,    0
259492,20220413,   -9,    0
259492,20220414,    2,    0
259492,20220415,   11,    0
259492,20220416,   84,    0
259492,20220417,   40,    0
259492,20220418,   -1,    0
259492,20220419,   -7,    0
259492,20220420,  -11,    0
259492,20220421,   -6,    0
259492,20220422,   97,    0
259492,20220423,   81,    0
259492,20220424,   84,    0
259492,20220425,   94,    0
259492,20220426,   59,    0
259492,20220427,  100,    0
259492,20220428,  101,    0
259492,20220429,   64,    0
259492,20220430,   75,    0
259492,20220501,   77,    0
259492,20220502,  114,    0
259492,20220503,  105,    0
259492,20220504,   67,    0
259492,20220505,   75,    0
259492,20220506,  121,    0
259492,20220507,  114,    0
259492,20220508,   88,    0
259492,20220509,   92,    0
259492,20220510,  113,    0
259492,20220511,   96,    0
259492,20220512,  117,    0
259492,20220513,  126,    0
259492,20220514,  146,    0
259492,20220515,   84,    0
259492,20220516,   96,    0
259492,20220517,  134,    0
259492,20220518,  139,    0
259492,20220519,   33,    0
259492,20220520,   54,    0
259492,20220521,  131,    0
259492,20220522,  114,    0
259492,20220523,   86,    0
